# This index is really only here for historical reasons, now.
# As the resources we use evolve, these values will diverge ever further.
CYANIC_COLOR_TAB,81,5,sc2code/istrtab.h,BINTAB,base/planets/qqq_cts_.ct
CYANIC_XLAT_TAB,81,6,sc2code/istrtab.h,BINTAB,base/planets/bnd_xlts.xlt
ACID_COLOR_TAB,82,5,sc2code/istrtab.h,BINTAB,base/planets/rst_cts_.ct
ACID_XLAT_TAB,82,6,sc2code/istrtab.h,BINTAB,base/planets/rst_xlts.xlt
ALKALI_COLOR_TAB,83,5,sc2code/istrtab.h,BINTAB,base/planets/bnd_cts_.ct
ALKALI_XLAT_TAB,83,6,sc2code/istrtab.h,BINTAB,base/planets/rst_xlts.xlt
HALIDE_COLOR_TAB,84,5,sc2code/istrtab.h,BINTAB,base/planets/rdx_cts_.ct
HALIDE_XLAT_TAB,84,6,sc2code/istrtab.h,BINTAB,base/planets/rst_xlts.xlt
GREEN_COLOR_TAB,85,5,sc2code/istrtab.h,BINTAB,base/planets/nnn_cts_.ct
GREEN_XLAT_TAB,85,6,sc2code/istrtab.h,BINTAB,base/planets/den_xlts.xlt
COPPER_COLOR_TAB,86,5,sc2code/istrtab.h,BINTAB,base/planets/qqq_cts_.ct
COPPER_XLAT_TAB,86,6,sc2code/istrtab.h,BINTAB,base/planets/bnd_xlts.xlt
CARBIDE_COLOR_TAB,87,5,sc2code/istrtab.h,BINTAB,base/planets/rrr_cts_.ct
CARBIDE_XLAT_TAB,87,6,sc2code/istrtab.h,BINTAB,base/planets/ice_xlts.xlt
ULTRAMARINE_COLOR_TAB,88,5,sc2code/istrtab.h,BINTAB,base/planets/den_cts_.ct
ULTRAMARINE_XLAT_TAB,88,6,sc2code/istrtab.h,BINTAB,base/planets/den_xlts.xlt
NOBLE_COLOR_TAB,89,5,sc2code/istrtab.h,BINTAB,base/planets/blgscts_.ct
NOBLE_XLAT_TAB,89,6,sc2code/istrtab.h,BINTAB,base/planets/rst_xlts.xlt
AZURE_COLOR_TAB,90,5,sc2code/istrtab.h,BINTAB,base/planets/www_cts_.ct
AZURE_XLAT_TAB,90,6,sc2code/istrtab.h,BINTAB,base/planets/den_xlts.xlt
CHONDRITE_COLOR_TAB,91,5,sc2code/istrtab.h,BINTAB,base/planets/grv_cts_.ct
CHONDRITE_XLAT_TAB,91,6,sc2code/istrtab.h,BINTAB,base/planets/grv_xlts.xlt
PURPLE_COLOR_TAB,92,5,sc2code/istrtab.h,BINTAB,base/planets/vigscts_.ct
PURPLE_XLAT_TAB,92,6,sc2code/istrtab.h,BINTAB,base/planets/den_xlts.xlt
SUPER_DENSE_COLOR_TAB,93,5,sc2code/istrtab.h,BINTAB,base/planets/kkk_cts_.ct
SUPER_DENSE_XLAT_TAB,93,6,sc2code/istrtab.h,BINTAB,base/planets/bnd_xlts.xlt
PELLUCID_COLOR_TAB,94,5,sc2code/istrtab.h,BINTAB,base/planets/prgscts_.ct
PELLUCID_XLAT_TAB,94,6,sc2code/istrtab.h,BINTAB,base/planets/ice_xlts.xlt
DUST_COLOR_TAB,95,5,sc2code/istrtab.h,BINTAB,base/planets/dst_cts_.ct
DUST_XLAT_TAB,95,6,sc2code/istrtab.h,BINTAB,base/planets/rst_xlts.xlt
CRIMSON_COLOR_TAB,96,5,sc2code/istrtab.h,BINTAB,base/planets/dst_cts_.ct
CRIMSON_XLAT_TAB,96,6,sc2code/istrtab.h,BINTAB,base/planets/den_xlts.xlt
CIMMERIAN_COLOR_TAB,97,5,sc2code/istrtab.h,BINTAB,base/planets/jjj_cts_.ct
CIMMERIAN_XLAT_TAB,97,6,sc2code/istrtab.h,BINTAB,base/planets/bnd_xlts.xlt
INFRARED_COLOR_TAB,98,5,sc2code/istrtab.h,BINTAB,base/planets/dst_cts_.ct
INFRARED_XLAT_TAB,98,6,sc2code/istrtab.h,BINTAB,base/planets/ice_xlts.xlt
SELENIC_COLOR_TAB,99,5,sc2code/istrtab.h,BINTAB,base/planets/lit_cts_.ct
SELENIC_XLAT_TAB,99,6,sc2code/istrtab.h,BINTAB,base/planets/den_xlts.xlt
AURIC_COLOR_TAB,100,5,sc2code/istrtab.h,BINTAB,base/planets/ylgscts_.ct
AURIC_XLAT_TAB,100,6,sc2code/istrtab.h,BINTAB,base/planets/bnd_xlts.xlt
FLUORESCENT_COLOR_TAB,101,5,sc2code/istrtab.h,BINTAB,base/planets/vigscts_.ct
FLUORESCENT_XLAT_TAB,101,6,sc2code/istrtab.h,BINTAB,base/planets/ice_xlts.xlt
ULTRAVIOLET_COLOR_TAB,102,5,sc2code/istrtab.h,BINTAB,base/planets/vigscts_.ct
ULTRAVIOLET_XLAT_TAB,102,6,sc2code/istrtab.h,BINTAB,base/planets/rst_xlts.xlt
PLUTONIC_COLOR_TAB,103,5,sc2code/istrtab.h,BINTAB,base/planets/orgscts_.ct
PLUTONIC_XLAT_TAB,103,6,sc2code/istrtab.h,BINTAB,base/planets/rst_xlts.xlt
RAINBOW_COLOR_TAB,104,5,sc2code/istrtab.h,BINTAB,base/planets/rai_cts_.ct
RAINBOW_XLAT_TAB,104,6,sc2code/istrtab.h,BINTAB,base/planets/rai_xlts.xlt
SHATTERED_COLOR_TAB,105,5,sc2code/istrtab.h,BINTAB,base/planets/hel_cts_.ct
SHATTERED_XLAT_TAB,105,6,sc2code/istrtab.h,BINTAB,base/planets/hel_xlts.xlt
SAPPHIRE_COLOR_TAB,106,5,sc2code/istrtab.h,BINTAB,base/planets/cry_cts_.ct
SAPPHIRE_XLAT_TAB,106,6,sc2code/istrtab.h,BINTAB,base/planets/cry_xlts.xlt
ORGANIC_COLOR_TAB,107,5,sc2code/istrtab.h,BINTAB,base/planets/bnd_cts_.ct
ORGANIC_XLAT_TAB,107,6,sc2code/istrtab.h,BINTAB,base/planets/bnd_xlts.xlt
XENOLITHIC_COLOR_TAB,108,5,sc2code/istrtab.h,BINTAB,base/planets/cygscts_.ct
XENOLITHIC_XLAT_TAB,108,6,sc2code/istrtab.h,BINTAB,base/planets/ice_xlts.xlt
REDUX_COLOR_TAB,109,5,sc2code/istrtab.h,BINTAB,base/planets/rdx_cts_.ct
REDUX_XLAT_TAB,109,6,sc2code/istrtab.h,BINTAB,base/planets/rdx1xlts.xlt
PRIMORDIAL_COLOR_TAB,110,5,sc2code/istrtab.h,BINTAB,base/planets/co2_cts_.ct
PRIMORDIAL_XLAT_TAB,110,6,sc2code/istrtab.h,BINTAB,base/planets/rst_xlts.xlt
EMERALD_COLOR_TAB,111,5,sc2code/istrtab.h,BINTAB,base/planets/eme_cts_.ct
EMERALD_XLAT_TAB,111,6,sc2code/istrtab.h,BINTAB,base/planets/cry_xlts.xlt
CHLORINE_COLOR_TAB,112,5,sc2code/istrtab.h,BINTAB,base/planets/rst_cts_.ct
CHLORINE_XLAT_TAB,112,6,sc2code/istrtab.h,BINTAB,base/planets/h2o_xlts.xlt
MAGNETIC_COLOR_TAB,113,5,sc2code/istrtab.h,BINTAB,base/planets/rdx_cts_.ct
MAGNETIC_XLAT_TAB,113,6,sc2code/istrtab.h,BINTAB,base/planets/ice_xlts.xlt
WATER_COLOR_TAB,114,5,sc2code/istrtab.h,BINTAB,base/planets/h2o_cts_.ct
WATER_XLAT_TAB,114,6,sc2code/istrtab.h,BINTAB,base/planets/h2o_xlts.xlt
TELLURIC_COLOR_TAB,115,5,sc2code/istrtab.h,BINTAB,base/planets/h2o_cts_.ct
TELLURIC_XLAT_TAB,115,6,sc2code/istrtab.h,BINTAB,base/planets/rst_xlts.xlt
HYDROCARBON_COLOR_TAB,116,5,sc2code/istrtab.h,BINTAB,base/planets/www_cts_.ct
HYDROCARBON_XLAT_TAB,116,6,sc2code/istrtab.h,BINTAB,base/planets/bnd_xlts.xlt
IODINE_COLOR_TAB,117,5,sc2code/istrtab.h,BINTAB,base/planets/co2_cts_.ct
IODINE_XLAT_TAB,117,6,sc2code/istrtab.h,BINTAB,base/planets/den_xlts.xlt
VINYLOGOUS_COLOR_TAB,118,5,sc2code/istrtab.h,BINTAB,base/planets/wr1_cts_.ct
VINYLOGOUS_XLAT_TAB,118,6,sc2code/istrtab.h,BINTAB,base/planets/ice_xlts.xlt
RUBY_COLOR_TAB,119,5,sc2code/istrtab.h,BINTAB,base/planets/rub_cts_.ct
RUBY_XLAT_TAB,119,6,sc2code/istrtab.h,BINTAB,base/planets/cry_xlts.xlt
MAGMA_COLOR_TAB,120,5,sc2code/istrtab.h,BINTAB,base/planets/rrr_cts_.ct
MAGMA_XLAT_TAB,120,6,sc2code/istrtab.h,BINTAB,base/planets/bnd_xlts.xlt
MAROON_COLOR_TAB,121,5,sc2code/istrtab.h,BINTAB,base/planets/bbb_cts_.ct
MAROON_XLAT_TAB,121,6,sc2code/istrtab.h,BINTAB,base/planets/den_xlts.xlt
BLU_GAS_COLOR_TAB,122,5,sc2code/istrtab.h,BINTAB,base/planets/bluegasgiant.ct
BLU_GAS_XLAT_TAB,122,6,sc2code/istrtab.h,BINTAB,base/planets/gasgiant.xlt
CYA_GAS_COLOR_TAB,123,5,sc2code/istrtab.h,BINTAB,base/planets/cyangasgiant.ct
CYA_GAS_XLAT_TAB,123,6,sc2code/istrtab.h,BINTAB,base/planets/gasgiant.xlt
GRN_GAS_COLOR_TAB,124,5,sc2code/istrtab.h,BINTAB,base/planets/greengasgiant.ct
GRN_GAS_XLAT_TAB,124,6,sc2code/istrtab.h,BINTAB,base/planets/gasgiant.xlt
GRY_GAS_COLOR_TAB,125,5,sc2code/istrtab.h,BINTAB,base/planets/greygasgiant.ct
GRY_GAS_XLAT_TAB,125,6,sc2code/istrtab.h,BINTAB,base/planets/gasgiant.xlt
ORA_GAS_COLOR_TAB,126,5,sc2code/istrtab.h,BINTAB,base/planets/orangegasgiant.ct
ORA_GAS_XLAT_TAB,126,6,sc2code/istrtab.h,BINTAB,base/planets/gasgiant.xlt
PUR_GAS_COLOR_TAB,127,5,sc2code/istrtab.h,BINTAB,base/planets/purplegasgiant.ct
PUR_GAS_XLAT_TAB,127,6,sc2code/istrtab.h,BINTAB,base/planets/gasgiant.xlt
RED_GAS_COLOR_TAB,128,5,sc2code/istrtab.h,BINTAB,base/planets/redgasgiant.ct
RED_GAS_XLAT_TAB,128,6,sc2code/istrtab.h,BINTAB,base/planets/gasgiant.xlt
VIO_GAS_COLOR_TAB,129,5,sc2code/istrtab.h,BINTAB,base/planets/violetgasgiant.ct
VIO_GAS_XLAT_TAB,129,6,sc2code/istrtab.h,BINTAB,base/planets/gasgiant.xlt
YEL_GAS_COLOR_TAB,130,5,sc2code/istrtab.h,BINTAB,base/planets/yellowgasgiant.ct
YEL_GAS_XLAT_TAB,130,6,sc2code/istrtab.h,BINTAB,base/planets/gasgiant.xlt
MOONBASE_STRTAB,139,77,sc2code/istrtab.h,STRTAB,base/lander/energy/moonbase.txt
MAIDENS_STRTAB,140,78,sc2code/istrtab.h,STRTAB,base/lander/energy/maidens.txt
CHMMR_BASE_STRTAB,141,79,sc2code/istrtab.h,STRTAB,base/lander/energy/chmmrbase.txt
AQUA_STRTAB,142,80,sc2code/istrtab.h,STRTAB,base/lander/energy/aquahelix.txt
BURV_BCS_STRTAB,143,81,sc2code/istrtab.h,STRTAB,base/lander/energy/burvixcaster.txt
TAALO_DEVICE_STRTAB,144,82,sc2code/istrtab.h,STRTAB,base/lander/energy/taalodevice.txt
SUN_DEVICE_STRTAB,145,83,sc2code/istrtab.h,STRTAB,base/lander/energy/sundevice.txt
VAULT_STRTAB,146,84,sc2code/istrtab.h,STRTAB,base/lander/energy/syreenvault.txt
WRECK_STRTAB,147,85,sc2code/istrtab.h,STRTAB,base/lander/energy/urquanwreck.txt
BOMB_STRTAB,148,86,sc2code/istrtab.h,STRTAB,base/lander/energy/utwigbomb.txt
BEAST_STRTAB,149,87,sc2code/istrtab.h,STRTAB,base/lander/bio/vuxbeast.txt
EGG_CASE_STRTAB,150,88,sc2code/istrtab.h,STRTAB,base/lander/energy/eggcase.txt
SPAPLUTO_STRTAB,151,89,sc2code/istrtab.h,STRTAB,base/lander/energy/fwiffo.txt
BURV_RUINS_STRTAB,152,90,sc2code/istrtab.h,STRTAB,base/lander/energy/burvixeseruins.txt
ANDROSYNTH_RUINS_STRTAB,153,91,sc2code/istrtab.h,STRTAB,base/lander/energy/androsynth_ruins.txt
DRUUGE_RUINS_STRTAB,154,92,sc2code/istrtab.h,STRTAB,base/lander/energy/sphere.txt
PKUNK_RUINS_STRTAB,155,93,sc2code/istrtab.h,STRTAB,base/lander/energy/spindle.txt
RUINS_STRTAB,157,94,sc2code/istrtab.h,STRTAB,base/lander/energy/ruins.txt
UMGAH_BCS_STRTAB,158,95,sc2code/istrtab.h,STRTAB,base/lander/energy/umgahcaster.txt
IPSUN_COLOR_MAP,41,96,sc2code/istrtab.h,BINTAB,base/lander/ip_sun.ct
HANGAR_COLOR_TAB,197,97,sc2code/istrtab.h,BINTAB,base/ui/dockpani.ct
INTROPRES_STRTAB,286,98,sc2code/istrtab.h,STRTAB,base/cutscene/intro/intro.txt
FINALPRES_STRTAB,287,99,sc2code/istrtab.h,STRTAB,base/cutscene/ending/ending.txt
CREDITS_STRTAB,289,100,sc2code/istrtab.h,STRTAB,base/cutscene/credits/credits.txt
JOYSTICK_ALPHA_STRTAB,290,101,sc2code/istrtab.h,STRTAB,base/ui/joyalpha.txt
SETUP_MENU_STRTAB,285,287,sc2code/istrtab.h,STRTAB,base/ui/setupmenu.txt
MENU_SOUNDS,32,0,sc2code/isndres.h,SNDRES,base/ui/menu.snd
GAME_SOUNDS,33,1,sc2code/isndres.h,SNDRES,base/battle/gamesnd.snd
LANDER_SOUNDS,42,2,sc2code/isndres.h,SNDRES,base/lander/lander.snd
TITLE_ANIM,2,0,sc2code/igfxres.h,GFXRES,base/ui/title.ani
STATUS_MASK_PMAP_ANIM,28,1,sc2code/igfxres.h,GFXRES,base/ui/status.ani
ACTIVITY_ANIM,28,2,sc2code/igfxres.h,GFXRES,base/ui/activity.ani
PLAYMENU_ANIM,29,3,sc2code/igfxres.h,GFXRES,base/ui/playmenu.ani
FLAGSTAT_MASK_PMAP_ANIM,31,4,sc2code/igfxres.h,GFXRES,base/ui/flagstat.ani
MISCDATA_MASK_PMAP_ANIM,31,5,sc2code/igfxres.h,GFXRES,base/ui/miscdata.ani
STAR_MASK_PMAP_ANIM,34,6,sc2code/igfxres.h,GFXRES,base/battle/stars.ani
ASTEROID_BIG_MASK_PMAP_ANIM,34,7,sc2code/igfxres.h,GFXRES,base/battle/asteroid.big
ASTEROID_MED_MASK_PMAP_ANIM,34,8,sc2code/igfxres.h,GFXRES,base/battle/asteroid.mid
ASTEROID_SML_MASK_PMAP_ANIM,34,9,sc2code/igfxres.h,GFXRES,base/battle/asteroid.sml
BLAST_BIG_MASK_PMAP_ANIM,34,10,sc2code/igfxres.h,GFXRES,base/battle/blabig.ani
BLAST_MED_MASK_PMAP_ANIM,34,11,sc2code/igfxres.h,GFXRES,base/battle/blamed.ani
BLAST_SML_MASK_PMAP_ANIM,34,12,sc2code/igfxres.h,GFXRES,base/battle/blasml.ani
BOOM_BIG_MASK_PMAP_ANIM,34,13,sc2code/igfxres.h,GFXRES,base/battle/boobig.ani
BOOM_MED_MASK_PMAP_ANIM,34,14,sc2code/igfxres.h,GFXRES,base/battle/boomed.ani
BOOM_SML_MASK_PMAP_ANIM,34,15,sc2code/igfxres.h,GFXRES,base/battle/boosml.ani
AMBIENT_MASK_PMAP_ANIM,35,16,sc2code/igfxres.h,GFXRES,base/nav/ambientanim.ani
HYPERSTARS_MASK_PMAP_ANIM,36,17,sc2code/igfxres.h,GFXRES,base/nav/hyperstr.ani
ARISPACE_MASK_PMAP_ANIM,37,18,sc2code/igfxres.h,GFXRES,base/nav/quasispace.ani
IPBKGND_MASK_PMAP_ANIM,40,19,sc2code/igfxres.h,GFXRES,base/nav/obbkgnd.ani
SISIP_MASK_PMAP_ANIM,41,20,sc2code/igfxres.h,GFXRES,base/nav/sis_ip.ani
ORBPLAN_MASK_PMAP_ANIM,41,21,sc2code/igfxres.h,GFXRES,base/nav/orbplan.ani
SUN_MASK_PMAP_ANIM,41,22,sc2code/igfxres.h,GFXRES,base/nav/ip_sun.ani
LANDER_MASK_PMAP_ANIM,42,23,sc2code/igfxres.h,GFXRES,base/lander/lander.ani
QUAKE_MASK_PMAP_ANIM,42,24,sc2code/igfxres.h,GFXRES,base/lander/hazard/quake.ani
LIGHTNING_MASK_ANIM,42,25,sc2code/igfxres.h,GFXRES,base/lander/lightning.ani
LAVA_MASK_PMAP_ANIM,42,26,sc2code/igfxres.h,GFXRES,base/lander/hazard/lavaspot.ani
LANDER_SHIELD_MASK_ANIM,42,27,sc2code/igfxres.h,GFXRES,base/lander/shield.ani
LANDER_LAUNCH_MASK_PMAP_ANIM,42,28,sc2code/igfxres.h,GFXRES,base/lander/launch.ani
LANDER_RETURN_MASK_PMAP_ANIM,42,29,sc2code/igfxres.h,GFXRES,base/lander/return.ani
ORBIT_VIEW_ANIM,43,30,sc2code/igfxres.h,GFXRES,base/nav/orbview.ani
EARTH_MASK_ANIM,44,31,sc2code/igfxres.h,GFXRES,base/planets/earthmask.ani
CANNISTER_MASK_PMAP_ANIM,45,32,sc2code/igfxres.h,GFXRES,base/lander/bio/lifecan.ani
LIFE00_MASK_PMAP_ANIM,46,33,sc2code/igfxres.h,GFXRES,base/lander/bio/lifea.ani
LIFE01_MASK_PMAP_ANIM,47,34,sc2code/igfxres.h,GFXRES,base/lander/bio/lifeb.ani
LIFE02_MASK_PMAP_ANIM,48,35,sc2code/igfxres.h,GFXRES,base/lander/bio/lifec.ani
LIFE03_MASK_PMAP_ANIM,49,36,sc2code/igfxres.h,GFXRES,base/lander/bio/lifed.ani
LIFE04_MASK_PMAP_ANIM,50,37,sc2code/igfxres.h,GFXRES,base/lander/bio/lifee.ani
LIFE05_MASK_PMAP_ANIM,51,38,sc2code/igfxres.h,GFXRES,base/lander/bio/lifef.ani
LIFE06_MASK_PMAP_ANIM,52,39,sc2code/igfxres.h,GFXRES,base/lander/bio/lifeg.ani
LIFE07_MASK_PMAP_ANIM,53,40,sc2code/igfxres.h,GFXRES,base/lander/bio/lifeh.ani
LIFE08_MASK_PMAP_ANIM,54,41,sc2code/igfxres.h,GFXRES,base/lander/bio/lifei.ani
LIFE09_MASK_PMAP_ANIM,55,42,sc2code/igfxres.h,GFXRES,base/lander/bio/lifej.ani
LIFE10_MASK_PMAP_ANIM,56,43,sc2code/igfxres.h,GFXRES,base/lander/bio/lifek.ani
LIFE11_MASK_PMAP_ANIM,57,44,sc2code/igfxres.h,GFXRES,base/lander/bio/lifel.ani
LIFE12_MASK_PMAP_ANIM,58,45,sc2code/igfxres.h,GFXRES,base/lander/bio/lifem.ani
LIFE13_MASK_PMAP_ANIM,59,46,sc2code/igfxres.h,GFXRES,base/lander/bio/lifen.ani
LIFE14_MASK_PMAP_ANIM,60,47,sc2code/igfxres.h,GFXRES,base/lander/bio/lifeo.ani
LIFE15_MASK_PMAP_ANIM,61,48,sc2code/igfxres.h,GFXRES,base/lander/bio/lifep.ani
LIFE16_MASK_PMAP_ANIM,62,49,sc2code/igfxres.h,GFXRES,base/lander/bio/lifeq.ani
LIFE17_MASK_PMAP_ANIM,63,50,sc2code/igfxres.h,GFXRES,base/lander/bio/lifer.ani
LIFE18_MASK_PMAP_ANIM,64,51,sc2code/igfxres.h,GFXRES,base/lander/bio/lifes.ani
LIFE19_MASK_PMAP_ANIM,65,52,sc2code/igfxres.h,GFXRES,base/lander/bio/lifet.ani
LIFE20_MASK_PMAP_ANIM,66,53,sc2code/igfxres.h,GFXRES,base/lander/bio/lifew.ani
LIFE21_MASK_PMAP_ANIM,67,54,sc2code/igfxres.h,GFXRES,base/lander/bio/lifex.ani
LIFE22_MASK_PMAP_ANIM,68,55,sc2code/igfxres.h,GFXRES,base/lander/bio/lifey.ani
LIFE23_MASK_PMAP_ANIM,69,56,sc2code/igfxres.h,GFXRES,base/lander/bio/lifeu.ani
LIFE24_MASK_PMAP_ANIM,70,57,sc2code/igfxres.h,GFXRES,base/lander/bio/lifev.ani
LIFE25_MASK_PMAP_ANIM,71,58,sc2code/igfxres.h,GFXRES,base/lander/bio/lifez.ani
MOONBASE_MASK_PMAP_ANIM,139,59,sc2code/igfxres.h,GFXRES,base/lander/energy/moonbase.ani
MAIDENS_MASK_PMAP_ANIM,140,60,sc2code/igfxres.h,GFXRES,base/lander/energy/maidens.ani
AQUA_MASK_PMAP_ANIM,142,61,sc2code/igfxres.h,GFXRES,base/lander/energy/aquahelix.ani
BURV_BCS_MASK_PMAP_ANIM,143,62,sc2code/igfxres.h,GFXRES,base/lander/energy/burvixcaster.ani
TAALO_DEVICE_MASK_PMAP_ANIM,144,63,sc2code/igfxres.h,GFXRES,base/lander/energy/taalodevice.ani
SUN_DEVICE_MASK_PMAP_ANIM,145,64,sc2code/igfxres.h,GFXRES,base/lander/energy/sundevice.ani
VAULT_MASK_PMAP_ANIM,146,65,sc2code/igfxres.h,GFXRES,base/lander/energy/syreenvault.ani
WRECK_MASK_PMAP_ANIM,147,66,sc2code/igfxres.h,GFXRES,base/lander/energy/urquanwreck.ani
BOMB_MASK_PMAP_ANIM,148,67,sc2code/igfxres.h,GFXRES,base/lander/energy/utwigbomb.ani
EGG_CASE_MASK_PMAP_ANIM,150,68,sc2code/igfxres.h,GFXRES,base/lander/energy/eggcase.ani
SPAPLUTO_MASK_PMAP_ANIM,151,69,sc2code/igfxres.h,GFXRES,base/lander/energy/fwiffo.ani
RUINS_MASK_PMAP_ANIM,156,70,sc2code/igfxres.h,GFXRES,base/lander/energy/ruins.ani
UMGAH_BCS_MASK_PMAP_ANIM,158,71,sc2code/igfxres.h,GFXRES,base/lander/energy/umgahcaster.ani
MELEE_SCREEN_PMAP_ANIM,161,72,sc2code/igfxres.h,GFXRES,base/ui/meleebackground.ani
MELEE_PICK_MASK_PMAP_ANIM,162,73,sc2code/igfxres.h,GFXRES,base/ui/melee.ani
SEGUE_PMAP_ANIM,163,74,sc2code/igfxres.h,GFXRES,base/ui/segue.ani
SC2_PICK_PMAP_ANIM,164,75,sc2code/igfxres.h,GFXRES,base/ui/pickship.ani
RESTART_PMAP_ANIM,193,76,sc2code/igfxres.h,GFXRES,base/ui/newgame.ani
MODULES_PMAP_ANIM,194,77,sc2code/igfxres.h,GFXRES,base/ui/modules.ani
SISMODS_MASK_PMAP_ANIM,195,78,sc2code/igfxres.h,GFXRES,base/ui/sismodules.ani
OUTFIT_PMAP_ANIM,195,79,sc2code/igfxres.h,GFXRES,base/ui/outfit.ani
SISBLU_MASK_ANIM,197,80,sc2code/igfxres.h,GFXRES,base/ui/sisblueprint.ani
SHIPYARD_PMAP_ANIM,197,81,sc2code/igfxres.h,GFXRES,base/ui/shipyard.ani
STARBASE_ANIM,199,82,sc2code/igfxres.h,GFXRES,base/ui/starbase.ani
SAMATRA_BIG_MASK_PMAP_ANIM,200,83,sc2code/igfxres.h,GFXRES,base/planets/sam__big.ani
